price,metascore,Racing,RPG,Strategy,Free to Play,Adventure,Action,Casual,Simulation,Massively Multiplayer,Indie,Early Access,Sports,year
19.99,66,0,0,1,0,0,1,0,0,0,1,0,0,2014
9.99,74,0,0,1,0,0,0,0,1,0,0,0,0,2002
9.99,73,0,1,0,0,0,0,0,0,0,1,0,0,2014
49.99,71,0,0,0,0,0,1,0,0,0,0,0,0,2014
24.99,65,0,0,0,0,1,0,0,0,0,1,0,0,2014
2.99,69,0,0,0,0,1,1,0,0,0,1,0,0,2002
14.99,78,0,0,0,0,0,1,0,0,0,1,0,0,2015
19.99,68,0,0,0,0,1,0,0,0,0,1,0,0,2014
4.99,64,0,0,0,0,0,0,0,0,0,1,0,0,2014
9.99,77,0,0,0,0,1,0,0,0,0,1,0,0,2006
19.99,63,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,69,0,0,0,0,0,1,0,0,0,0,0,0,2001
39.99,91,0,1,0,0,0,1,0,0,0,0,0,0,2014
9.99,51,0,0,0,0,1,1,1,0,0,1,0,0,2014
14.99,77,0,1,0,0,0,0,0,0,0,0,0,0,2014
19.99,80,1,0,0,0,0,0,0,0,0,0,0,0,2014
4.99,41,0,0,0,0,0,1,0,0,0,0,0,0,2003
6.99,75,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,72,0,0,1,0,0,0,0,1,0,1,0,0,2014
14.99,75,0,0,0,0,0,0,0,0,0,1,0,0,2014
4.99,68,0,0,0,0,1,0,1,0,0,0,0,0,2001
29.99,78,0,0,1,0,0,0,0,0,0,0,0,0,2014
9.99,89,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2014
4.99,67,0,0,1,0,0,1,0,1,0,0,0,0,2006
4.99,78,0,0,1,0,0,0,0,0,0,0,0,0,2003
4.99,69,0,0,1,0,0,0,0,0,0,0,0,0,2005
9.99,75,0,0,0,0,1,0,0,0,0,0,0,0,2011
1.99,61,0,0,0,0,1,1,0,0,0,1,0,0,2014
14.99,54,0,0,0,0,1,0,0,0,0,1,0,0,2014
9.99,67,0,0,0,0,0,1,0,0,0,1,0,0,2014
9.99,62,0,0,0,0,0,0,1,1,0,1,0,0,2014
9.99,72,0,0,0,0,1,0,1,0,0,0,0,0,2014
9.99,76,0,0,0,0,0,1,1,0,0,1,0,0,2014
29.99,49,0,0,0,0,1,1,0,0,0,0,0,0,2014
14.99,80,0,1,1,0,0,0,0,1,0,0,0,0,2014
9.99,62,0,0,0,0,0,1,0,0,0,0,0,0,2008
59.99,68,0,0,0,0,0,1,0,0,0,0,0,0,2014
19.99,82,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2011
1.99,72,0,0,0,0,0,1,0,0,0,1,0,0,2014
9.99,70,0,0,0,0,1,1,0,0,0,0,0,0,2003
9.99,67,0,0,0,0,0,1,0,0,0,0,0,0,2002
5.99,87,0,0,0,0,1,0,0,0,0,1,0,0,2014
14.99,75,0,0,1,0,0,1,0,0,0,1,0,0,2014
4.99,78,0,1,0,0,0,1,0,0,0,0,0,0,2001
0.0,43,0,1,0,1,1,1,0,0,0,1,0,0,2014
9.99,70,0,1,0,0,0,0,0,0,0,0,0,0,2000
6.99,63,0,0,0,0,1,1,0,0,0,0,0,0,2005
9.99,59,0,0,0,0,1,1,0,0,0,0,0,0,2008
19.99,79,0,0,0,0,1,1,0,0,0,0,0,0,2014
29.99,70,0,0,0,0,1,1,0,0,0,0,0,0,2014
14.99,76,0,0,0,0,0,1,0,0,0,1,0,0,2014
14.99,78,0,0,0,0,1,1,0,0,0,0,0,0,2014
4.99,66,0,0,0,0,0,1,0,0,0,1,0,0,2014
14.99,66,0,0,0,0,0,1,0,0,0,1,0,0,2014
9.99,59,0,0,0,0,1,0,0,0,0,1,0,0,2014
19.99,83,0,1,0,0,0,0,0,0,1,0,0,0,2014
19.99,74,0,1,0,0,0,1,0,0,0,1,0,0,2012
5.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2002
5.99,62,1,0,0,0,0,0,1,0,0,1,0,0,2014
14.99,75,0,0,0,0,1,0,0,0,0,1,0,0,2014
4.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2001
4.99,78,0,1,1,0,1,0,0,0,0,1,0,0,2003
0.0,72,0,0,0,1,0,1,0,0,0,1,0,0,2014
24.99,70,0,1,0,0,0,0,0,0,0,0,0,0,2014
4.99,61,0,0,1,0,0,0,0,0,0,1,0,0,2001
11.99,73,0,0,0,0,0,1,0,0,0,1,0,0,2014
19.99,73,0,0,0,0,1,0,1,0,0,1,0,0,2014
19.99,68,0,1,1,0,0,0,0,0,0,1,0,0,2014
14.99,81,0,0,1,0,0,0,0,1,0,0,0,0,2014
19.99,80,0,1,1,0,0,0,0,0,0,1,0,0,2014
29.99,83,0,0,0,0,0,1,0,0,0,0,0,0,2014
9.99,62,0,0,0,0,1,1,0,0,0,1,0,0,2014
14.99,73,0,1,0,0,1,0,0,0,0,1,0,0,2013
6.99,71,0,0,1,0,0,0,0,0,0,1,0,0,2007
14.99,63,0,0,1,0,0,0,0,0,0,0,0,0,2013
4.99,37,0,0,0,0,1,1,0,0,0,1,0,0,2013
9.99,77,0,0,0,0,0,0,0,0,0,1,0,0,2013
7.99,83,0,0,0,0,1,1,0,0,0,1,0,0,2013
9.99,61,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,78,0,0,0,0,0,1,0,0,0,0,0,0,2013
14.99,77,0,1,1,0,0,0,0,0,0,1,0,0,2014
4.99,50,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,66,0,0,0,0,1,0,1,0,0,1,0,0,2013
9.99,53,0,0,0,0,0,1,0,0,0,1,0,1,2013
9.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2013
24.99,73,1,0,0,0,0,1,0,0,0,0,0,1,2013
9.99,62,0,1,1,0,0,0,0,1,0,1,0,0,2013
14.99,69,0,0,0,0,0,1,0,0,0,1,0,0,2013
19.99,53,0,0,0,0,1,1,0,0,0,0,0,0,2013
29.99,33,0,0,0,0,0,1,0,1,0,0,0,0,2013
9.99,62,0,0,0,0,1,0,0,0,0,1,0,0,2013
19.99,78,0,1,1,0,0,0,0,0,0,0,0,0,2013
0.0,67,0,0,0,1,0,1,1,0,0,0,0,0,2013
9.99,69,0,0,0,0,1,0,1,0,0,0,0,0,2004
9.99,66,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,82,0,1,1,0,0,0,0,0,0,1,0,0,2013
14.99,83,0,1,0,0,0,1,0,0,0,1,0,0,2013
14.99,53,0,0,0,0,1,1,0,0,0,0,0,0,2013
0.0,79,0,1,0,1,0,0,0,0,1,0,0,0,2003
6.99,78,0,0,1,0,0,0,0,0,0,0,0,0,2000
9.99,65,0,0,0,0,1,0,0,0,0,1,0,0,2013
9.99,76,0,0,0,0,1,0,0,0,0,0,0,0,2013
19.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2013
5.99,81,0,0,1,0,0,0,0,1,0,0,0,0,2001
9.99,78,0,0,1,0,0,0,0,1,0,0,0,0,2002
14.99,77,0,1,0,0,1,1,0,0,0,1,0,0,2013
19.99,78,0,0,0,0,1,1,0,0,0,0,0,0,2013
2.99,89,0,1,0,0,0,1,0,0,0,0,0,0,2013
9.99,76,0,0,0,0,0,1,0,0,0,1,0,0,2013
14.99,63,0,0,1,0,0,0,0,0,0,1,0,0,2013
19.99,70,0,0,0,0,1,1,0,0,0,0,0,0,2013
19.99,80,0,0,0,0,1,1,0,0,0,0,0,0,2013
19.99,74,0,0,0,0,1,1,0,0,0,0,0,0,2013
7.99,75,0,0,0,0,1,0,1,0,0,1,0,0,2013
9.99,72,0,0,0,0,0,0,1,0,0,1,0,0,2013
24.99,70,0,0,1,0,0,0,0,1,0,1,0,0,2013
14.99,69,0,0,0,0,1,1,0,0,0,1,0,0,2013
39.99,73,0,0,0,0,1,1,0,0,0,0,0,0,2013
4.99,84,0,0,0,0,0,1,0,0,0,1,0,0,2013
4.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2001
4.99,61,0,0,1,0,0,0,0,0,0,0,0,0,2004
4.99,72,0,1,0,0,0,0,0,0,0,0,0,0,1999
19.99,66,0,0,1,0,0,0,0,1,0,0,0,0,2013
14.99,72,0,0,0,0,1,0,0,0,0,1,0,0,2013
8.99,47,0,0,1,0,0,0,0,0,0,1,0,0,2013
4.99,71,0,1,0,0,0,0,0,0,0,0,0,0,2003
9.99,57,0,0,0,0,0,0,0,0,0,1,0,0,2013
0.0,47,0,0,0,1,0,1,0,0,0,0,0,0,2013
9.99,71,0,1,1,0,0,0,0,0,0,1,0,0,2013
14.99,43,0,0,0,0,0,1,0,1,0,0,0,0,2013
9.99,83,0,1,1,0,0,1,0,0,0,0,0,0,2004
0.0,77,0,0,0,1,0,0,0,1,0,0,0,0,2013
19.99,72,0,0,0,0,1,1,0,0,0,1,0,0,2013
19.99,82,0,0,1,0,0,0,0,0,0,1,0,0,2013
9.99,85,0,1,0,0,1,0,0,0,0,0,0,0,2001
39.99,74,0,0,1,0,0,1,0,1,0,0,0,0,2013
17.99,72,0,0,1,0,1,0,0,0,0,0,0,0,2013
9.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2013
9.99,40,0,0,0,0,0,1,0,0,0,0,0,0,2013
19.99,79,0,0,0,0,1,0,0,0,0,1,0,0,2013
59.95,76,0,0,1,0,0,0,0,0,0,0,0,0,2013
29.99,89,0,0,0,0,1,1,0,0,0,0,0,0,2013
14.99,86,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,90,0,0,0,0,1,1,0,0,0,1,0,0,2013
19.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2013
14.99,86,0,0,0,0,1,1,0,0,0,0,0,0,2013
4.99,73,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,83,0,0,0,0,0,1,0,0,0,1,0,0,2013
14.99,90,0,0,0,0,0,0,0,0,0,1,0,0,2013
9.99,85,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,88,0,0,0,0,1,1,0,0,0,1,0,0,2013
39.99,87,0,0,1,0,0,0,0,1,0,0,0,0,2013
14.99,73,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,72,0,1,0,0,1,1,0,0,0,1,0,0,2013
12.99,78,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,73,0,0,0,0,0,1,1,0,0,1,0,0,2013
14.99,85,0,1,0,0,0,1,0,0,0,1,0,0,2013
9.99,63,0,0,0,0,0,0,0,1,0,1,0,0,2013
9.99,77,1,0,0,0,0,0,0,0,0,0,0,1,2013
9.99,73,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,47,0,0,0,0,0,1,0,0,0,1,0,0,2013
14.99,82,1,0,0,0,0,1,1,0,0,1,0,0,2013
19.99,75,0,0,0,0,1,0,0,0,0,1,0,0,2013
9.99,75,0,0,1,0,0,1,0,0,0,1,0,0,2013
19.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2013
19.99,77,0,1,1,0,0,0,0,0,0,1,0,0,2013
14.99,87,0,0,0,0,1,1,0,0,0,1,0,0,2013
19.99,82,0,0,0,0,0,1,0,0,0,0,0,0,2013
24.99,80,0,1,1,0,0,0,0,0,0,1,0,0,2013
14.99,72,0,1,0,0,1,1,0,0,0,1,0,0,2013
4.99,64,0,0,1,0,0,0,0,1,0,1,0,0,2013
8.99,77,0,0,0,0,0,1,0,0,0,1,0,0,2013
14.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2013
9.99,83,0,0,1,0,0,1,0,0,0,1,0,0,2013
29.99,80,1,0,0,0,0,0,0,0,0,0,0,1,2013
9.99,92,0,1,0,0,0,1,0,0,0,0,0,0,1999
9.99,69,0,0,0,0,0,1,1,0,0,1,0,0,2013
14.99,77,0,0,1,0,0,1,0,0,0,1,0,0,2013
6.99,66,0,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,91,0,0,0,0,0,0,0,0,0,1,0,0,2013
14.99,81,0,0,0,0,1,1,0,0,0,0,0,0,2013
14.99,83,0,0,1,0,1,1,1,0,0,1,0,0,2013
4.99,76,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,80,1,0,0,0,0,1,0,0,0,1,0,0,2013
9.99,75,0,0,0,0,1,0,0,0,0,1,0,0,2013
14.99,80,0,0,0,0,1,1,0,0,0,1,0,0,2013
5.99,83,0,0,0,0,1,0,0,0,0,1,0,0,2013
9.99,61,0,0,0,0,0,1,0,0,0,0,0,0,2013
19.99,68,0,0,1,0,0,0,0,0,0,0,0,0,2013
19.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2013
2.99,73,0,0,1,0,0,0,1,0,0,1,0,0,2013
19.99,72,0,0,1,0,0,0,0,1,0,0,0,0,2013
0.0,69,0,0,0,1,0,1,0,0,0,0,0,0,2013
29.99,94,0,0,0,0,0,1,0,0,0,0,0,0,2013
9.99,59,0,0,0,0,1,1,0,0,0,1,0,0,2013
4.99,79,0,0,1,0,1,0,1,0,0,1,0,0,2013
9.99,52,0,0,0,0,0,1,0,0,0,0,0,0,2013
14.99,85,0,0,0,0,0,1,0,0,0,1,0,0,2013
19.99,81,1,0,0,0,0,0,0,0,0,0,0,1,2011
0.0,75,0,0,0,1,0,1,0,1,1,0,0,0,2013
14.99,62,0,0,0,0,0,1,0,0,0,0,0,0,2013
19.99,66,0,0,1,0,0,0,0,0,0,1,0,0,2013
19.99,86,0,0,0,0,1,1,0,0,0,0,0,0,2013
9.99,67,0,0,0,0,0,1,0,0,0,0,0,0,2013
24.99,81,0,0,0,0,1,0,0,0,0,1,0,0,2013
9.99,74,0,0,1,0,0,0,1,0,0,1,0,0,2013
0.0,67,0,1,1,1,0,0,0,0,0,1,0,0,2013
14.99,80,0,0,1,0,1,1,0,0,0,0,0,0,2013
9.99,62,0,0,0,0,0,0,1,1,0,1,0,0,2013
19.99,45,0,0,1,0,0,0,0,0,0,0,0,0,2013
9.99,80,0,0,0,0,1,0,1,0,0,1,0,0,2013
19.99,79,1,0,0,0,0,0,0,0,0,0,0,1,2013
19.99,82,0,0,0,0,1,0,0,0,0,1,0,0,2013
4.99,67,0,1,0,0,0,1,1,0,0,1,0,0,2013
9.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2013
19.99,79,0,0,0,0,0,0,0,1,0,1,0,0,2013
19.99,78,0,1,1,0,0,0,0,0,0,0,0,0,2013
8.99,72,0,0,0,0,1,0,0,0,0,1,0,0,2013
9.99,79,0,0,0,0,1,1,0,0,0,1,0,0,2012
2.99,75,0,0,0,0,1,1,0,0,0,0,0,0,2012
19.99,65,0,0,1,0,0,0,0,0,0,0,0,0,2012
9.99,48,0,0,0,0,0,1,0,0,0,1,0,0,2012
19.99,88,0,0,0,0,1,1,0,0,0,0,0,0,2012
2.99,88,0,0,0,0,0,1,0,0,0,1,0,0,2012
19.99,80,0,0,0,0,1,1,0,0,0,0,0,0,2012
9.99,52,0,1,0,0,1,1,0,1,0,1,0,0,2012
9.99,68,0,0,0,0,1,0,1,0,0,1,0,0,2012
19.99,75,0,0,1,0,1,0,1,0,0,0,0,0,2012
19.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2012
0.0,84,0,0,0,1,0,1,0,0,1,0,0,0,2012
19.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2012
9.99,77,0,0,0,0,0,0,0,0,0,1,0,0,2012
1.99,42,0,0,0,0,0,1,0,0,0,0,0,0,2012
9.99,80,0,0,1,0,0,1,0,0,0,1,0,0,2012
19.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2012
9.99,63,0,0,0,0,1,0,0,0,0,1,0,0,2012
14.99,78,0,0,0,0,1,1,0,0,0,1,0,0,2012
9.99,74,0,1,1,0,0,0,0,0,0,0,0,0,2012
9.99,59,0,0,0,0,1,1,0,0,0,1,0,0,2012
24.99,79,0,0,0,0,0,1,0,0,0,1,0,0,2012
14.99,91,0,0,0,0,1,1,0,0,0,1,0,0,2012
14.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2012
14.99,69,0,1,0,0,0,1,0,0,0,0,0,0,2012
14.99,64,0,0,0,0,0,1,0,0,0,0,0,0,2012
4.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2012
9.99,91,0,0,0,0,1,1,0,0,0,0,0,0,2012
9.99,75,0,1,0,0,0,1,1,0,0,0,0,0,2012
4.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2012
6.99,61,0,0,0,0,0,0,1,1,0,0,0,0,2012
19.99,88,0,1,0,0,1,1,0,0,0,1,0,0,2012
29.99,89,0,0,1,0,0,0,0,0,0,0,0,0,2012
4.99,72,0,0,0,0,0,0,0,0,0,1,0,0,2012
14.99,50,0,0,1,0,0,1,0,0,0,1,0,0,2012
9.99,84,0,0,1,0,0,0,0,1,0,1,0,0,2012
19.99,89,0,1,0,0,0,1,0,0,0,0,0,0,2012
9.99,67,0,0,0,0,1,0,0,0,0,0,0,0,2012
19.99,80,1,0,0,0,0,0,0,1,0,0,0,1,2012
2.99,69,0,0,0,0,1,0,0,0,0,1,0,0,2012
4.99,68,0,0,1,0,0,1,0,0,0,1,0,0,2012
14.99,66,0,0,0,0,1,1,0,0,0,0,0,0,2012
19.99,85,0,1,0,0,0,1,0,0,0,0,0,0,2012
4.99,57,0,0,1,0,0,1,0,0,0,1,0,0,2012
14.99,63,0,1,1,0,0,0,0,1,0,0,0,0,2012
9.99,74,0,0,0,0,0,1,0,0,0,1,0,0,2012
9.99,74,0,0,0,0,1,0,1,0,0,1,0,0,2012
9.99,83,0,0,1,0,0,0,0,0,0,0,0,0,2012
7.99,59,0,0,1,0,0,1,0,0,0,1,0,0,2012
7.99,83,0,0,0,0,0,1,0,0,0,1,0,0,2012
19.99,69,0,0,1,0,0,1,1,0,0,0,0,0,2012
4.99,88,0,0,0,0,1,0,1,0,0,1,0,0,2012
14.99,49,0,0,0,0,0,1,0,0,0,0,0,0,2012
8.99,75,0,0,0,0,0,1,1,0,0,1,0,0,2012
9.99,74,0,0,0,0,1,0,0,0,0,1,0,0,2012
9.99,60,0,0,1,0,0,0,1,1,0,1,0,0,2012
9.99,74,0,0,0,0,1,0,1,0,0,1,0,0,2012
0.0,78,0,0,1,1,0,1,0,0,0,1,0,0,2012
9.99,76,0,0,0,0,1,0,0,0,0,1,0,0,2012
14.99,83,0,0,1,0,0,1,0,0,0,1,0,0,2012
39.99,76,0,0,0,0,1,1,0,0,0,0,0,0,2012
0.0,75,0,0,0,1,0,1,0,0,0,0,0,0,2012
19.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2012
9.99,75,0,0,0,0,0,0,0,0,0,1,0,0,2012
14.99,55,0,1,1,0,0,0,0,0,0,0,0,0,2012
9.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2012
14.99,58,0,1,0,0,0,1,0,0,0,0,0,0,2012
29.99,76,0,0,0,0,1,1,0,0,0,0,0,0,2012
39.99,82,0,0,1,0,0,0,0,0,0,1,0,0,2012
14.99,55,0,0,1,0,0,1,0,1,0,0,0,0,2012
6.99,56,0,0,0,0,0,1,0,0,0,0,0,0,2002
9.99,73,0,0,0,0,1,1,0,0,0,0,0,0,2012
6.99,87,0,0,0,0,0,1,0,1,0,0,0,0,2000
19.99,91,0,0,0,0,1,1,0,0,0,0,0,0,2012
6.99,92,0,0,0,0,0,1,0,1,0,0,0,0,1998
9.99,82,0,0,0,0,1,0,1,0,0,1,0,0,2012
9.99,54,0,0,0,0,0,1,0,0,0,0,0,0,2012
29.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2012
7.99,79,0,0,0,0,1,0,0,0,0,1,0,0,2012
3.99,75,0,0,0,0,1,0,1,0,0,1,0,0,2012
9.99,54,0,0,0,0,1,0,0,0,0,0,0,0,2012
9.99,73,0,0,0,0,1,0,1,0,0,1,0,0,2012
9.99,63,0,0,0,0,1,1,0,0,0,0,0,0,2012
14.99,81,0,1,0,0,1,1,0,1,0,1,0,0,2012
24.99,82,0,0,0,0,1,0,0,0,0,0,0,0,2012
9.99,59,1,0,0,0,1,1,0,0,0,0,0,0,2012
14.99,54,0,0,0,0,1,1,0,0,0,1,0,0,2012
4.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2012
24.99,71,0,0,1,0,0,0,0,0,0,0,0,0,2012
19.99,64,0,0,1,0,0,0,0,0,0,0,0,0,2012
14.99,82,0,1,0,0,1,0,0,0,0,1,0,0,2012
9.99,74,0,0,1,0,0,1,0,0,0,1,0,0,2012
9.99,76,0,1,1,0,0,0,0,0,0,1,0,0,2012
7.99,57,0,0,1,0,0,1,0,0,0,0,0,0,2012
19.99,88,0,1,0,0,0,0,0,0,0,0,0,0,2011
14.99,76,0,0,0,0,1,1,0,0,0,1,0,0,2012
29.99,39,0,0,0,0,0,1,0,0,0,0,0,0,2012
0.0,76,0,0,1,1,0,1,0,0,0,1,0,1,2012
19.99,66,0,0,0,0,0,1,0,0,0,0,0,0,2012
9.99,83,0,1,0,0,0,1,0,0,0,0,0,0,2012
0.0,71,0,1,0,1,0,0,0,0,1,0,0,0,2011
9.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2012
0.0,75,0,0,1,1,0,0,0,0,1,0,0,0,2012
9.99,72,0,0,0,0,1,1,0,0,0,1,0,0,2012
4.99,80,0,0,0,0,1,0,0,0,0,1,0,0,2012
9.99,73,0,0,0,0,1,0,0,0,0,1,0,0,2012
19.99,70,0,0,0,0,0,1,0,1,0,1,0,0,2012
9.99,79,0,0,0,0,0,1,0,0,0,1,0,0,2012
19.99,81,0,1,0,0,0,1,0,0,0,0,0,0,2012
9.99,73,0,0,1,0,0,1,1,0,0,1,0,0,2012
29.99,77,0,0,0,0,0,1,0,0,0,0,0,0,2012
9.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2012
7.99,57,0,0,0,0,0,1,0,1,0,1,0,0,2012
39.99,81,0,0,1,0,0,0,0,1,0,0,0,0,2009
19.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2012
9.99,65,0,0,0,0,0,1,0,0,0,0,0,0,2012
0.0,83,0,1,0,1,0,0,0,0,1,0,0,0,2011
9.99,71,0,0,0,0,1,0,0,0,0,1,0,0,2011
9.99,84,0,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,81,0,0,0,0,0,1,1,0,0,1,0,0,2011
9.99,82,0,0,0,0,1,0,0,0,0,1,0,0,2011
4.99,37,0,0,0,0,0,1,0,0,0,0,0,0,2011
15.0,76,0,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,59,1,0,0,0,0,0,0,0,0,0,0,0,2011
0.0,79,0,0,0,1,0,1,0,0,1,0,0,0,2011
19.99,70,0,0,0,0,0,0,0,1,0,0,0,0,2011
9.99,59,1,0,0,0,0,0,0,0,0,1,0,0,2011
19.99,66,0,1,0,0,0,1,0,0,0,0,0,0,2011
14.99,81,0,1,1,0,0,1,0,0,0,1,0,0,2011
7.99,73,0,0,1,0,0,0,1,0,0,0,0,0,2002
14.99,76,0,0,0,0,0,1,0,0,0,0,0,0,2011
14.99,55,0,0,0,0,0,1,0,0,0,1,0,0,2011
9.99,79,0,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,83,0,0,1,0,0,1,0,0,0,1,0,0,2011
9.99,76,0,1,1,0,0,0,0,0,0,0,0,0,2011
9.99,71,0,0,1,0,0,1,0,0,0,0,0,0,2011
19.99,72,0,1,1,0,0,0,0,1,0,0,0,0,2011
14.99,66,0,0,1,0,0,0,0,0,0,0,0,0,2011
4.99,54,0,1,1,0,0,0,0,0,0,0,0,0,2011
9.99,67,0,0,0,0,0,1,0,0,0,1,0,0,2011
14.99,83,1,0,0,0,0,0,0,1,0,0,0,1,2011
4.99,72,0,0,0,0,0,0,1,0,0,1,0,0,2011
14.99,86,0,1,0,0,0,1,0,0,0,1,0,0,2011
14.99,76,0,0,0,0,1,0,0,1,0,0,0,0,2011
9.99,75,0,1,0,0,0,0,0,0,0,1,0,0,2011
9.99,62,0,1,0,0,0,1,0,0,0,1,0,0,2011
9.99,63,0,0,1,0,0,0,0,0,0,0,0,0,2011
9.99,56,0,0,1,0,0,0,0,0,0,0,0,0,2011
9.99,88,0,0,0,0,1,0,0,0,0,1,0,0,2011
9.99,79,0,0,1,0,0,0,0,0,0,0,0,0,2001
9.99,87,0,0,1,0,0,0,0,0,0,0,0,0,2001
9.99,81,0,0,1,0,0,0,0,0,0,0,0,0,2004
4.99,74,0,0,1,0,0,0,0,0,0,0,0,0,2001
7.99,71,0,0,0,0,1,0,0,0,0,0,0,0,2002
4.99,66,0,0,1,0,0,0,0,0,0,0,0,0,2003
7.99,80,0,0,1,0,0,0,0,0,0,0,0,0,2002
4.99,76,0,0,1,0,0,0,0,0,0,0,0,0,2003
4.99,74,0,0,1,0,0,0,0,0,0,0,0,0,2002
4.99,73,0,0,1,0,0,0,0,0,0,0,0,0,2005
4.99,69,0,0,1,0,0,0,0,0,0,0,0,0,2006
19.99,54,0,0,1,0,0,0,0,0,0,1,0,0,2011
14.99,81,0,0,0,0,0,1,0,0,0,0,0,0,2005
6.99,62,0,0,0,0,1,0,1,0,0,1,0,0,2011
1.99,81,0,0,0,0,0,0,1,0,0,1,0,0,2011
2.99,78,0,1,0,0,0,0,0,0,0,1,0,0,2011
4.99,79,0,1,0,0,0,0,1,0,0,1,0,0,2011
4.99,50,0,0,1,0,0,1,0,0,0,0,0,0,2011
9.99,67,0,0,1,0,0,1,0,0,0,0,0,0,2011
19.99,75,0,0,0,0,0,1,0,0,0,0,0,0,2011
19.99,70,0,0,1,0,0,0,0,1,0,0,0,0,2011
9.99,81,0,0,0,0,0,1,0,0,0,1,0,0,2011
9.99,79,0,0,0,0,1,0,0,0,0,0,0,0,2011
9.99,75,0,0,0,0,1,0,0,0,0,0,0,0,2011
19.99,75,0,0,0,0,1,0,1,0,0,0,0,0,2011
9.99,56,0,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,80,0,0,0,0,0,1,0,0,0,1,0,0,2011
9.99,68,0,1,0,0,0,1,0,0,0,0,0,0,2011
9.99,77,0,0,0,0,0,1,0,0,0,0,0,0,2011
4.99,63,0,0,0,0,1,0,1,0,0,1,0,0,2011
4.99,49,0,0,0,0,0,1,0,0,0,1,0,0,2011
4.99,64,0,0,1,0,1,1,0,0,0,1,0,0,2011
5.99,69,0,0,0,0,1,0,1,0,0,1,0,0,2011
9.99,83,0,1,0,0,1,1,0,0,0,1,0,0,2011
0.0,70,0,0,0,1,0,1,0,0,0,0,0,0,2011
12.99,80,0,0,0,0,1,0,0,0,0,0,0,0,2004
12.99,82,0,0,0,0,1,0,1,0,0,0,0,0,2002
2.99,57,0,0,0,0,0,1,0,0,0,1,0,0,2011
1.99,74,0,0,0,0,0,0,1,0,0,1,0,0,2011
9.99,78,0,0,1,0,0,0,1,0,0,1,0,0,2011
9.99,84,0,0,0,0,0,0,0,1,0,1,0,0,2011
19.99,79,0,0,1,0,0,0,0,0,0,0,0,0,2011
9.99,75,0,0,1,0,0,0,0,0,0,1,0,0,2011
9.99,44,1,0,0,0,0,1,0,0,0,0,0,0,2011
9.99,79,0,0,1,0,0,1,0,0,0,1,0,0,2011
19.99,88,0,0,0,0,1,1,0,0,0,0,0,0,2011
19.99,76,0,0,0,0,1,1,0,0,0,0,0,0,2011
6.99,49,0,0,1,0,0,0,0,0,0,0,0,0,2011
19.99,84,1,0,0,0,0,0,0,0,0,0,0,0,2011
9.99,65,0,0,1,0,0,1,1,0,0,1,0,0,2011
6.99,86,0,1,0,0,0,0,0,0,0,0,0,0,2002
19.99,70,0,0,0,0,0,0,0,1,0,0,0,0,2011
9.99,77,0,0,1,0,0,0,0,0,0,0,0,0,2011
